LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-84.9337322,40.8141265,,VILLAGE GREEN BLVD,,DECATUR,,IN,46733,,f39183761f8d6413
-84.9040945,40.8295419,263,CLERMONT AVE,,DECATUR,,IN,46733,,6f2305ef0ef903e9
-84.9065979,40.829516,245,BELLMONT BLVD,,DECATUR,,IN,46733,,95bc392489efde86
-84.9047662,40.8295487,246,CLERMONT AVE,,DECATUR,,IN,46733,,5b76e5b9f0f207a4
-84.9196636,40.8173146,46,HOMESTEAD,,DECATUR,,IN,46733,,689b621f6f44fbac
-84.9201097,40.8172887,,HOMESTEAD 45,,DECATUR,,IN,46733,,fc2c2a6b0bad3c4c
-84.9209551,40.8172428,43,HOMESTEAD,,DECATUR,,IN,46733,,0d5052ee49c40271
-84.9159208,40.8195594,1022,COLONIAL CT,,DECATUR,,IN,46733,,b7c63668863e8e41
-84.9368614,40.8201582,927,S 13TH ST,,DECATUR,,IN,46733,,89e4bb16b27f3d0b
-84.9402411,40.8252448,1410,PATTERSON ST,,DECATUR,,IN,46733,,4da09811e3e6521c
-84.9378741,40.8321836,349,N 13TH ST,,DECATUR,,IN,46733,,17d6df755aa04eef
-85.0228597,40.8193955,,N 450 W,,DECATUR,,IN,46733,,cd9fdae84ba15cde
-85.0180214,40.8115134,,N 400 W,,DECATUR,,IN,46733,,cde56fd0a7f00836
-85.0142419,40.7819907,2621,N 400 W,,DECATUR,,IN,46733,,ea4ddf0770e6513b
-84.9208506,40.8258995,416,S 1ST ST,,DECATUR,,IN,46733,,61696752cf2eb5ae
-84.917629,40.8328436,,,, ,, , ,,17c1d18bc1310246
-84.9263323,40.8356031,,,, ,, , ,,a0c1dadfba2a6e19
-84.9315961,40.8407793,,,, ,, , ,,d3044a144331dd74
-84.9292597,40.840058,1013,N 2ND ST,,DECATUR,,IN,46733,,56f704bd1a08d639
-84.9293951,40.8407983,1038,N 2ND ST,,DECATUR,,IN,46733,,628bbf56b3fd1d89
-84.9272163,40.8342281,424,N 4TH ST,,DECATUR,,IN,46733,,d0d65eea020c3fef
-84.9267053,40.8343025,419,N 3RD ST,,DECATUR,,IN,46733,,84b7ee458e5777b1
-84.9272638,40.8344348,426,N 4TH ST,,DECATUR,,IN,46733,,6cf09d7a962a0c6d
-85.0638382,40.8773986,9144,N 650 W,,OSSIAN,,IN,46777,,73c5b43f591918f2
-85.0647571,40.8745061,6580,W 900 N,,DECATUR,,IN,46733,,63860c70632b78d1
-85.068254,40.8737023,6744,W 900 N,,DECATUR,,IN,46733,,e8e359d5b6e3844e
-85.0708205,40.8269362,5889,N 700 W,,CRAIGVILLE,,IN,46731,,7ae9c356d9d2fb40
-85.0709388,40.8281082,,N 700 W,,CRAIGVILLE,,IN,46731,,341f3288c0540b74
-85.0715758,40.8188078,5237,N 700 W,,CRAIGVILLE,,IN,46731,,f68ab7ac1b275a99
-85.0487095,40.6432301,5805,W 700 S,,GENEVA,,IN,46740,,8802d465763160cc
-85.0486184,40.6396077,,W 700 S,,GENEVA,,IN,46740,,228fb333de06ec22
-85.0428716,40.5851903,,S 550 W,,GENEVA,,IN,46740,,e5b679589cdb5293
-85.0439742,40.8709538,,W 900 N,,DECATUR,,IN,46733,,edd1dc78369ecde1
-85.0450679,40.8740274,5522,W 900 N,,DECATUR,,IN,46733,,a8759e272202ff1b
-85.0646212,40.6619137,,S 700 W,,BLUFFTON,,IN,46714,,7cf4803172bc15a6
-85.0646765,40.6601012,,S 700 W,,BLUFFTON,,IN,46714,,0e49b29a0f4a5be4
-85.0674304,40.6247964,,S 700 W,,GENEVA,,IN,46740,,81126066553ccef9
-85.0576536,40.6140444,,S 650 W,,GENEVA,,IN,46740,,5e413b38ae56df38
-85.0640285,40.6290217,,S 650 W,,GENEVA,,IN,46740,,6ab1773ef8dbc8e8
-85.0641509,40.6420185,,W 700 S,,GENEVA,,IN,46740,,043f65cdbb9f11ea
-84.8961937,40.5725828,2111,E 1200 S-1,,BRYANT,,IN,47326,,85a04238623a7df1
-84.9142103,40.6438705,1122,E 700 S,,BERNE,,IN,46711,,4a398aee318c2802
-84.914638,40.642327,,E 700 S,,BERNE,,IN,46711,,854e833859e98010
-85.056198,40.8712259,,W 900 N,,DECATUR,,IN,46733,,7abfc3bcfcb1f57f
-85.0499596,40.8662566,,N 600 W,,DECATUR,,IN,46733,,2ce14d39e2a3b3f1
-84.9606663,40.8251179,1202,W 550 N,,DECATUR,,IN,46733,,70f9b3454eb06ea0
-84.9572997,40.8253245,352,N 28TH ST,,DECATUR,,IN,46733,,56c73b48489af83c
-84.9346399,40.8204063,906,S 11TH ST,,DECATUR,,IN,46733,,14bd1be6eff42868
-84.9361781,40.8188792,1000,S 13TH,,DECATUR,,IN,46733,,8a1f7eb0a72068fb
-84.802623,40.670043,5330,S 700 E,,BERNE,,IN,46711,,18a42edb5f44d5f8
-84.8048238,40.5757959,,E 1200 S,,GENEVA,,IN,46740,,55733cf6cddd23ef
-84.8091601,40.5757657,6401,E 1200 S-1,,BRYANT,,IN,47326,,560ee2730652c419
-84.88736,40.6583002,2550,E STATE RD 218,,BERNE,,IN,46711,,3b2a69cae04b42c3
-84.8897228,40.6664587,,S 200 E,,BERNE,,IN,46711,,ae9338b86ef36502
-84.9322132,40.6658608,211,E 550 S,,BERNE,,IN,46711,,8dea8a7a4eda2256
-85.0370256,40.6363618,,S STATE ROAD 116,,GENEVA,,IN,46740,,f22663d3506de930
-84.8495011,40.7760045,4585,E 200 N,,DECATUR,,IN,46733,,1ef8a5e5a3901447
-85.0540548,40.7589044,6111,W 100 N,,DECATUR,,IN,46733,,2c48f331c4257b9f
-85.0650876,40.753943,,W 100 N,,DECATUR,,IN,46733,,c38bab94ff501692
-85.0468643,40.816772,,W 500 N,,DECATUR,,IN,46733,,7789ed1fcd4ec6ca
-85.0330963,40.8237753,5551,N 500 W,,DECATUR,,IN,46733,,e616a59288538058
-84.8053668,40.8134204,6855,E 450 N,,DECATUR,,IN,46733,,28d5ccb357d32dcd
-84.8541842,40.719489,,S SALEM RD,,MONROE,,IN,46772,,ebfa5c97982b54fe
-84.9559157,40.6638314,776,US 27,,BERNE,,IN,46711,,88ea118558e8c3ae
-84.8483673,40.7366967,4501,E 100 S,,MONROE,,IN,46772,,11b04103f3f47637
-85.011482,40.654599,,W 600 S,,BERNE,,IN,46711,,cb95c8c326fb4f42
-85.0034089,40.6547213,3490,W STATE ROAD 218,,BERNE,,IN,46711,,ada9ccecdb640d37
-85.0317284,40.6427318,,SECOND ST,,LINN GROVE,,IN,46711,,444069f38364f440
-85.0354769,40.6426409,,REYNOLDS ST,,LINN GROVE,,IN,46711,,06d4d5c94d3d3dcd
-84.832918,40.8017821,,N PIQUA RD,,DECATUR,,IN,46733,,69147863ee77c081
-84.8153256,40.7984164,6373,E 350 N,,DECATUR,,IN,46733,,cb5682f237a1763f
-85.0242893,40.8025479,4066,N 450 W,,DECATUR,,IN,46733,,69d0b44bf7c37120
-84.9413409,40.7437813,133,W JACKSON ST,,MONROE,,IN,46772,,135f64308e352936
-84.946072,40.7433668,238,W ANDREWS,,MONROE,,IN,46772,,31ed7bbbcdecd2e7
-84.9748274,40.7760809,2151,N 200 W,,DECATUR,,IN,46733,,e517c9ce06be506c
-84.9361362,40.7762185,2129,N US HIGHWAY 27,,DECATUR,,IN,46733,,8256846752ed512c
-84.9076652,40.5739786,,S 125 E,,GENEVA,,IN,46740,,99dd83caa52ac42a
-85.0532188,40.780398,2550,N 600 W,,DECATUR,,IN,46733,,77dba1b13a854c87
-85.0598224,40.7847282,6350,W 300 N,,DECATUR,,IN,46733,,d3e1b8e9594007a0
-85.0372877,40.7230237,,S 500 W,,BLUFFTON,,IN,46714,,cf990a2f405760ff
-85.0483029,40.7226752,1361,S 600 W,,DECATUR,,IN,46733,,50e72167d95ec32a
-84.9826208,40.8636401,,N 250 W,,DECATUR,,IN,46733,,9a1371607baa0aa3
-84.9836277,40.8654118,8217,N 250 W,,DECATUR,,IN,46733,,538ee3ae466ec4c0
-84.987435,40.7425916,2616,W STATE ROAD 124,,MONROE,,IN,46772,,2b4c113f64b695a0
-84.9119433,40.8830134,,E 1000 N,,DECATUR,,IN,46733,,7c28f38106181d73
-84.9167559,40.8856012,,N 100 E,,DECATUR,,IN,46733,,eafb6687af99fe32
-84.9441798,40.7184566,325,W 200 S,,MONROE,,IN,46772,,98f4eed8a1ec3f71
-84.9389747,40.7205517,1790,S 000 RD,,MONROE,,IN,46772,,83fcad46ba01460d
-84.9611437,40.6570781,1020,W MAIN ST,,BERNE,,IN,46711,,e269088b495e5dde
-84.9166427,40.6377955,,E 700 S,,BERNE,,IN,46711,,d6f4fc53673eb6d3
-85.0378899,40.5783702,11355,S 550 W,,GENEVA,,IN,46740,,b8510caef01dffa1
-85.0001491,40.6536676,,W 600 S,,BERNE,,IN,46711,,182382fae6bf0282
-84.9165966,40.8334352,,OGG,,DECATUR,,IN,46733,,e33bebc6b698eea4
-84.9777689,40.8897919,10144,N US HIGHWAY 27,,DECATUR,,IN,46733,,79fd4e08011c2011
-84.9185213,40.8323085,,E MONROE ST,,DECATUR,,IN,46733,,1579346f29bd408a
-84.9010612,40.8329959,,E MONROE ST,,DECATUR,,IN,46733,,0757d62f9c9be0e4
-85.0447722,40.579349,11292,S 550 W,,GENEVA,,IN,46740,,b2deb5079066aaf6
-84.9369628,40.8000058,,N US HIGHWAY 27,,DECATUR,,IN,46733,,0f39dffe1658c16b
-84.8560898,40.6160374,4173,E 900 S,,GENEVA,,IN,46740,,1b0069e29c15e127
-84.9440347,40.788801,343,W 300 N,,DECATUR,,IN,46733,,6d6c766fd8a08a98
-84.9246641,40.7204382,505,E 200 S,,MONROE,,IN,46772,,ca42f5a9361b7d98
-84.9630723,40.7285802,,W 100 S,,MONROE,,IN,46772,,1cddd0a24a6930ab
-84.8957129,40.8329016,1128,E MONROE ST,,DECATUR,,IN,46733,,e24ffcde5880631a
-85.0688377,40.7407744,145,S 700 W -1,,DECATUR,,IN,46733,,f55cdb752c4f67f2
-84.9437003,40.6078534,,S US HIGHWAY 27,,GENEVA,,IN,46740,,120c9a9ebde7ac30
-85.0532886,40.7174537,,W 200 S,,BLUFFTON,,IN,46714,,0a5d005a97cdef15
-84.9562714,40.7357004,,S US HIGHWAY 27,,MONROE,,IN,46772,,47bec973d890f1f7
-84.975721,40.7247204,1404,S 200 W,,MONROE,,IN,46772,,786ac2e20fe3ea72
-84.8373744,40.7121842,,S 500 E,,MONROE,,IN,46772,,4502d37d0079772e
-85.0704665,40.8895743,6855,W 1000 N,,OSSIAN,,IN,46777,,c83ffe2dbb2d600d
-85.0624125,40.6158025,,S 650 W,,GENEVA,,IN,46740,,7aa3c3159466fb27
-84.8953342,40.8329002,,LAKE SHORES DR,,DECATUR,,IN,46733,,bb61d71155418ec4
-84.959365,40.8251931,1156,W 550 N,,DECATUR,,IN,46733,,a7ba0cf23c6eac79
-84.9588259,40.8252342,1108,W 550 N,,DECATUR,,IN,46733,,bba9b73c312ca8e9
-85.0200551,40.7395646,,W STATE ROAD 124,,DECATUR,,IN,46733,,7e9d3bf578e86075
-85.0301141,40.6833453,,S 500 W,,BERNE,,IN,46711,,4b4750677506650c
-84.8536589,40.7172861,2010,S SALEM RD,,MONROE,,IN,46772,,26549a8a7e17fc31
-84.8543115,40.71643,,S SALEM RD,,MONROE,,IN,46772,,23eb2f1fb85ba226
-84.8530625,40.7160112,2121,S SALEM RD,,MONROE,,IN,46772,,65a19aa72aab4c6f
-84.8489514,40.6194321,8787,S 450 E,,BERNE,,IN,46711,,b47f1fadd1932583
-84.9396989,40.7595621,,W 100 N,,MONROE,,IN,46772,,2f6fd23f2c28ffff
-84.9530751,40.8200906,2521,W DEER RUN TRAIL,,DECATUR,,IN,46733,,c06a573ed1c58432
-85.005755,40.6586243,,W STATE ROAD 218,,BERNE,,IN,46711,,cfcc302a3cd0b250
-85.0684488,40.8317905,,W US HIGHWAY 224,,DECATUR,,IN,46733,,9ddae6c048417db2
-84.9373866,40.85887,101,W HONEYSUCKLE LN,,DECATUR,,IN,46733,,a5fd44436bf400f0
-84.9006889,40.8489292,7090,N 200 E,,DECATUR,,IN,46733,,1da4213750bdeff1
-84.9187424,40.8493198,7221,N 100 E,,DECATUR,,IN,46733,,80772ae8b100e146
-84.9593632,40.8552911,7588,N BARRINGTON RD,,DECATUR,,IN,46733,,e2d506bd6ca04f66
-84.9583207,40.8552208,1055,W OAKDENE DR,,DECATUR,,IN,46733,,5e86c887389afb36
-84.8994279,40.8561725,7565,N 200 E,,DECATUR,,IN,46733,,f0eb09429d187776
-84.9593521,40.8564384,7670,N BARRINGTON RD,,DECATUR,,IN,46733,,258d5278c0f81425
-84.8915174,40.8565516,,E 700 N,,DECATUR,,IN,46733,,0019c4ca19be4574
-84.9388228,40.8581806,125,W HONEYSUCKLE LN,,DECATUR,,IN,46733,,f350662e778dc4f8
-84.8939148,40.8565442,,N 200 E,,DECATUR,,IN,46733,,2572e7e8db3c1a76
-84.9451074,40.8737177,,SHERRY CT,,DECATUR,,IN,46733,,09797d1925aedc59
-84.9402854,40.858649,135,W QUAYLE RUN,,DECATUR,,IN,46733,,a58f0fe1eb391405
-84.9425074,40.8675386,,W 850 N,,DECATUR,,IN,46733,,fdc0ecac4a140520
-84.9450252,40.8679549,8454,N PIQUA RD,,DECATUR,,IN,46733,,24b8c06d49b18ee9
-84.899448,40.8608509,7939,N 200 E,,DECATUR,,IN,46733,,ebf829495397947b
-84.9382793,40.860877,,CARDINAL PASS,,DECATUR,,IN,46733,,8ab1c3daca6f07d9
-84.9413795,40.8610947,142,W CHAPEL CHASE DR,,DECATUR,,IN,46733,,a5a5433d6724f0e7
-85.0721506,40.8627422,8193,N 700 W,,DECATUR,,IN,46733,,d36acaa4e0f0a0ea
-84.9002179,40.8620069,7974,N 200 E,,DECATUR,,IN,46733,,b297ef799687b6b3
-84.9438144,40.8725485,,LAURA CT,,DECATUR,,IN,46733,,ef9f760acd01b504
-84.9407714,40.8664233,8283,N PIQUA RD,,DECATUR,,IN,46733,,9c7486bbdd03154a
-84.8946456,40.8691274,,N 200 E,,DECATUR,,IN,46733,,b28a9f0ae4caae63
-85.0228411,40.8684917,8685,N 450 W,,DECATUR,,IN,46733,,f9a52c2ff493840b
-84.9441053,40.8722926,,LAURA CT,,DECATUR,,IN,46733,,ce28b659becbc50a
-84.9415374,40.8733992,,FRIEND CT,,DECATUR,,IN,46733,,835d25b3417142cd
-84.9437019,40.8737038,,ROE DR,,DECATUR,,IN,46733,,093817e60223f26c
-84.9366268,40.8737584,,N 000 RD,,DECATUR,,IN,46733,,49734204cebb2f60
-84.9776701,40.8741302,8940,NW WINCHESTER RD,,DECATUR,,IN,46733,,37213e50e6f1899f
-84.9406071,40.8799933,,N 000 RD,,DECATUR,,IN,46733,,4c7cdabd34be4995
-85.0639336,40.8824955,,N 650 W,,OSSIAN,,IN,46777,,3bf4e0d1c57dfbca
-85.0257107,40.882381,9486,N 450 W,,DECATUR,,IN,46733,,5e03a8fb904af272
-84.9730525,40.8928181,10170,NW BROOKSIDE DR,,DECATUR,,IN,46733,,2f3fee9ab07ba318
-84.9751883,40.8916676,10071,N US HIGHWAY 27,,DECATUR,,IN,46733,,67aa7e4e85f2c61c
-84.9425987,40.8750866,,W ROEVILLE RD,,DECATUR,,IN,46733,,2ac43e032e03fd16
-84.9433155,40.8750783,255,W ROEVILLE RD,,DECATUR,,IN,46733,,3a981a3c6a4381bd
-84.9749356,40.9182715,,PERRY ST (WILLIAMS),,DECATUR,,IN,46733,,8c931914fefcfdab
-84.9747111,40.9189872,,PERRY ST (WILLIAMS),,DECATUR,,IN,46733,,06e2ca68afc691b9
-84.9758492,40.9187822,,ADAMS (WILLIAMS) ST,,DECATUR,,IN,46733,,25d33b6a50a8ffb4
-85.016586,40.9077749,11240,N 400 W,,DECTUR,,IN,46733,,ecc93e613c4d1f6d
-85.051095,40.9130701,11645,NW WINCHESTER RD,,DECATUR,,IN,46733,,ad64cbe84728f044
-85.0491293,40.9128496,11591,NW WINCHESTER RD,,DECATUR,,IN,46733,,33b9531d9629548a
-84.9250181,40.8714682,,E 850 N,,DECATUR,,IN,46733,,cc206f7b426fc1ae
-85.0626825,40.9157472,11845,N 650 W,,OSSIAN,,IN,46777,,bb07a5fed5eacc65
-85.0028827,40.9183798,3380,W 1200 N,,DECATUR,,IN,46733,,0309793b05194936
-84.9745427,40.9184128,,PERRY ST (WILLIAMS),,DECATUR,,IN,46733,,fe8d3e2abe61cea4
-85.0025647,40.9174992,,W 1200 N,,DECATUR,,IN,46733,,76e0725d7e23d5e8
-84.93104,40.8823922,,E 900 N,,DECATUR,,IN,46733,,180d446d983a96e5
-85.015461,40.8336335,6206,N 400 W,,DECATUR,,IN,46733,,45cabec7bc642bff
-85.0150984,40.8849879,9601,N 400 W,,DECATUR,,IN,46733,,500bab3b38cd156d
-84.8931102,40.8397816,,E US HIGHWAY 224,,DECATUR,,IN,46733,,bdd7b4ca1428520d
-84.9231938,40.8494426,7123,N PIQUA RD,,DECATUR,,IN,46733,,f3b41c79d19df504
-84.921894,40.8487986,7065,N PIQUA RD,,DECATUR,,IN,46733,,14afde18cd3bc49c
-84.956388,40.8799465,9269,N 100 W,,DECATUR,,IN,46733,,2efe8506c21efea8
-84.9565156,40.883584,9519,N 100 W,,DECATUR,,IN,46733,,18bc669564137048
-84.9565293,40.8779376,9161,N 100 W,,DECATUR,,IN,46733,,bc9d6f9198da5f61
-84.952127,40.881445,9445,N 100 W,,DECATUR,,IN,46733,,f624e2c70c4994dd
-84.9604145,40.8553711,1179,W 750 N,,DECATUR,,IN,46733,,1a3a24c6527192b0
-84.9338066,40.8331869,921,MARSHALL ST,,DECATUR,,IN,46733,,fa3f15929a0a115c
-84.9160658,40.8330773,534,E MONROE ST,,DECATUR,,IN,46733,,14dc8bae5f77d04c
-84.934523,40.8336758,1010,MARSHALL ST,,DECATUR,,IN,46733,,253eab830f9716cc
-84.9347037,40.8336729,1010,MARSHALL ST,,DECATUR,,IN,46733,,5eba94e5aa505a11
-84.9069553,40.8333661,805,E MONROE ST,,DECATUR,,IN,46733,,2b21280bda7c5743
-84.8981224,40.8360905,1038,EAST RIDGE DR,,DECATUR,,IN,46733,,aa162de3b6c910f5
-84.9015551,40.8359845,109,BROOKWOOD DR,,DECATUR,,IN,46733,,82e1190cde3c8a9b
-84.8983754,40.8360886,1032,EAST RIDGE DR,,DECATUR,,IN,46733,,c01cb177582d28d5
-84.9307528,40.8409573,1121,N 2ND ST,,DECATUR,,IN,46733,,d9b57435ac89733e
-84.9306857,40.8411081,,N 2ND ST,,DECATUR,,IN,46733,,e90c0840d33fb62a
-84.92543,40.8340978,407,N 2ND ST,,DECATUR,,IN,46733,,5628c6335a8936d5
-84.9515358,40.8362328,803,WOODRIDGE CT,,DECATUR,,IN,46733,,bebff54ffb7fb516
-84.9315776,40.8363344,701,DIERKES ST,,DECATUR,,IN,46733,,dad3afd13ab5ab15
-84.9257084,40.8348136,429,N 2ND ST,,DECATUR,,IN,46733,,ab6a5df19ed386d2
-84.9289802,40.834753,503,N 5TH ST,,DECATUR,,IN,46733,,49060401e2d894fc
-84.9292186,40.8347507,510,INDIANA ST,,DECATUR,,IN,46733,,90422127c55685c6
-84.9251942,40.8351851,504,N 2ND ST,,DECATUR,,IN,46733,,e42a866b8c6fa124
-84.9296992,40.8351434,601,SHORT ST,,DECATUR,,IN,46733,,236fffe610da0165
-84.9384646,40.8357623,641,N 13TH,,DECATUR,,IN,46733,,7a788231af43d51c
-84.9346593,40.8357401,655,N 10TH ST,,DECATUR,,IN,46733,,067d06f819aee2fd
-84.9040626,40.8353645,109,SELKIRK,,DECATUR,,IN,46733,,9274c4fbc30453c5
-84.9357822,40.8348368,1109,DAYTON ST,,DECATUR,,IN,46733,,ee57f4952be908b7
-84.9357876,40.8359291,1109,DAYTON,,DECATUR,,IN,46733,,b79907414e1be8ae
-84.9519566,40.8367018,803,WOODRIDGE CT,,DECATUR,,IN,46733,,553055bdc347866c
-84.9307964,40.836811,714,DIERKES,,DECATUR,,IN,46733,,d7995b6c3db5a77d
-84.8986316,40.8365801,1025,EAST RIDGE DR,,DECATUR,,IN,46733,,c18fea584bf56f2a
-84.8988845,40.8365781,1019,EAST RIDGE DR,,DECATUR,,IN,46733,,252abbebb53d173b
-84.8991374,40.8365762,1013,EAST RIDGE DR,,DECATUR,,IN,46733,,70d5b8e563c30486
-84.9010876,40.8365241,116,STRAFORD CT,,DECATUR,,IN,46733,,813f61dcec7fd493
-84.930793,40.8370909,726,DIERKES ST,,DECATUR,,IN,46733,,ec2fbed562ddda67
-84.9314074,40.8370821,727,DIERKES ST,,DECATUR,,IN,46733,,2895fcda6715913d
-84.931402,40.837535,809,DIERKES ST,,DECATUR,,IN,46733,,9ff023e0fdd776f6
-84.9004866,40.8371982,127,STRAFORD CT,,DECATUR,,IN,46733,,eb9f2cee9b1ddaa8
-84.9513906,40.8376392,822,WOODRIDGE CT,,DECATUR,,IN,46733,,dd4c86fc8ebbb06d
-84.9345958,40.8415111,1128,LEWIS ST,,DECATUR,,IN,46733,,00dd0024a32e8b37
-84.935163,40.8415082,1127,LEWIS ST,,DECATUR,,IN,46733,,d5ca64b78fda312b
-84.9002261,40.8376202,104,NORTHBROOK CT,,DECATUR,,IN,46733,,ab880fe8606da0ea
-84.9272049,40.8379867,,N 2ND ST,,DECATUR,,IN,46733,,121970f161fa63c9
-84.9005149,40.8376291,110,NORTHBROOK CT,,DECATUR,,IN,46733,,6b6806aa2292911e
-84.9347959,40.8384923,903,N 10TH ST,,DECATUR,,IN,46733,,5ebbcd8515a0b2bd
-84.9033908,40.8382287,227,NORTHBROOK CT,,DECATUR,,IN,46733,,f2fc58d328566e66
-84.9010257,40.8382042,121,NORTHBROOK CT,,DECATUR,,IN,46733,,02dfc2de17c3be91
-84.9506583,40.8434974,1216,WOODRIDGE DR,,DECATUR,,IN,46733,,1e133025bd828fa2
-84.9372663,40.8435434,1321,MASTER DR,,DECATUR,,IN,46733,,bc6950c5df1f9de0
-84.9645732,40.593055,205,RICHFIELD LN,,GENEVA,,IN,46740,,6c4d11afa5304dbd
-84.9358773,40.8386138,915,N 11TH ST,,DECATUR,,IN,46733,,c57a18fbb919c190
-84.9307748,40.83858,910,DIERKES,,DECATUR,,IN,46733,,3ee8c9f8031bcabb
-84.9281157,40.8386571,902,N 3RD ST,,DECATUR,,IN,46733,,cd960430b725d998
-84.9295594,40.8386675,910,WALNUT,,DECATUR,,IN,46733,,cb3ef19785e11e08
-84.9318647,40.8386974,916,HARRISON ST,,DECATUR,,IN,46733,,381616883bcf68bf
-84.95213,40.8387676,915,WOODRIDGE CT,,DECATUR,,IN,46733,,cf3ff424e236ca8b
-84.9006472,40.8391559,104,WOODHUE CT,,DECATUR,,IN,46733,,643c6848ddd7ed32
-84.9295497,40.8394538,940,WALNUT ST,,DECATUR,,IN,46733,,55434f213c19bbca
-84.9302655,40.8394506,945,WALNUT ST,,DECATUR,,IN,46733,,9fd6df093838b472
-84.9348096,40.8373269,,N 10TH ST,,DECATUR,,IN,46733,,9decce910ddb20ba
-84.9036865,40.8370043,140,SELKIRK LN,,DECATUR,,IN,46733,,7c36a9ce0528aa3e
-84.9312792,40.8400782,704,WASHINGTON ST,,DECATUR,,IN,46733,,66a39662188b202d
-84.9505645,40.8403829,1012,GRENELEFE CT,,DECATUR,,IN,46733,,84d91e81727b4ea2
-84.9366858,40.8404519,1026,MASTER DR,,DECATUR,,IN,46733,,4868382dd20122eb
-84.9502772,40.8404071,1018,GRENELEFE CT,,DECATUR,,IN,46733,,ddb24f8775a54a70
-84.9492404,40.8404678,1040,GRENELEFE CT,,DECATUR,,IN,46733,,ca31e59495a5887f
-84.9494143,40.8404742,1036,GRENELEFE CT,,DECATUR,,IN,46733,,df6329bd65e3d3ce
-84.9351727,40.8408159,1043,LEWIS ST,,DECATUR,,IN,46733,,71752b6e1d37f3cc
-84.9346055,40.8408113,1042,LEWIS ST,,DECATUR,,IN,46733,,b7d53da1fdf9f85a
-84.9361972,40.8408631,1103,MIX AVE,,DECATUR,,IN,46733,,d24e6261798aea08
-84.9502815,40.8409509,1023,GRENELEFE CT,,DECATUR,,IN,46733,,60cd431e9cee1fc8
-84.950426,40.840945,1021,GRENELEFE CT,,DECATUR,,IN,46733,,a4a9e737bf731882
-84.9505705,40.8409395,1017,GRENELEFE CT,,DECATUR,,IN,46733,,415753d14f96c1b0
-84.950965,40.8419678,1227,CROSS POINTE,,DECATUR,,IN,46733,,7c0865cd9f44a902
-84.9511238,40.8422057,,CROSS POINTE,,DECATUR,,IN,46733,,34aa95d1985bca2a
-84.9512812,40.8419675,1233,CROSS POINTE,,DECATUR,,IN,46733,,66a3f48db08f5519
-84.9355767,40.8413763,1120,MIX AVE,,DECATUR,,IN,46733,,74b5b887bd11d867
-84.9471109,40.841315,1021,CROSS POINTE,,DECATUR,,IN,46733,,8bb5dd82bc141385
-84.9478334,40.8422307,1110,CROSS POINTE,,DECATUR,,IN,46733,,aafe17aeaeff69bb
-84.9355672,40.842243,1210,MIX AVE,,DECATUR,,IN,46733,,9c0476a972bef7c2
-84.9286774,40.84209,1309,N MONMOUTH RD,,DECATUR,,IN,46733,,9688e1a8f144a0aa
-84.9351565,40.8422871,1215,LEWIS ST,,DECATUR,,IN,46733,,ffb9eb6dfa55d8f0
-84.9372798,40.8423084,1215,MASTER DR,,DECATUR,,IN,46733,,4d2872caff8af4c9
-84.9361761,40.8427673,1233,MIX AVE,,DECATUR,,IN,46733,,3d97e2e4b639c1f9
-84.9480879,40.8417849,1109,CROSS POINTE,,DECATUR,,IN,46733,,871814ab27ef5a9f
-84.9303067,40.8414656,1110,N 2ND ST,,DECATUR,,IN,46733,,870a63765332f94b
-84.9351616,40.841826,1139,LEWIS ST,,DECATUR,,IN,46733,,6a98563a54c80411
-84.9478764,40.8427216,1234,HIGHVIEW CT,,DECATUR,,IN,46733,,74f323a19c6078d7
-84.9474157,40.8431639,1303,HIGHVIEW CT,,DECATUR,,IN,46733,,fb32b502f32696cf
-84.936171,40.8432203,1309,MIX AVE,,DECATUR,,IN,46733,,9bbdf3262b8fd459
-84.9374244,40.844759,,N US HIGHWAY 27,,DECATUR,,IN,46733,,6a277a33516522b9
-84.9358975,40.8367787,727,N 11TH ST,,DECATUR,,IN,46733,,21389fd1ff304ec5
-84.9302989,40.836715,709,WALNUT ST,,DECATUR,,IN,46733,,afa54539772e0b3b
-84.9302813,40.8381479,827,WALNUT ST,,DECATUR,,IN,46733,,5d8f79b3b54a8d5b
-84.9484026,40.8424458,1122,CROSS POINTE,,DECATUR,,IN,46733,,1146772c7187a1e1
-84.9611417,40.5897745,300,S MAIN ST,,GENEVA,,IN,46740,,565951152169c826
-84.9616585,40.5896849,230,PALMER ST,,GENEVA,,IN,46740,,ee53259126a30f77
-84.9610021,40.5852386,710,S MAIN ST,,GENEVA,,IN,46740,,9e3d5f664e212c8c
-84.9599529,40.5842525,,SOUTH ST,,GENEVA,,IN,46740,,364bfb3eb9288334
-84.9608018,40.6013482,,E SHORE DR,,GENEVA,,IN,46740,,29c930f78faaa259
-84.9512465,40.5993432,100,WABASH VALLEY DR,,GENEVA,,IN,46740,,6c56ccced7fc7d99
-84.9603534,40.5866491,535,S MAIN ST,,GENEVA,,IN,46740,,1ed30386c3f9bc8a
-84.9704651,40.5916028,100,BITTERSWEET LN,,GENEVA,,IN,46740,,5cd38873a6ea4cad
-84.9545804,40.5914523,745,E SHACKLEY ST,,GENEVA,,IN,46740,,ab1e5c534d363f18
